Country Name;Country Code;Series Name;Series Code;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Belize;BLZ;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3.0018036588508;1.91786533249947;2.41767232562897;1.30212494008629;3.63535998738269;2.84964236798051;0.0850811970554588;1.86649911295092;2.08990965494719;0.26655293741338
Belize;BLZ;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;6.62963;..;..;6.2572;6.4953;6.76618;7.12481;7.37876;..;..
Belize;BLZ;GDP (current US$);NY.GDP.MKTP.CD;1377200000;1460800000;1522900000;1579400000;1662800000;1723800000;1775100000;1836600000;1871200000;1879613600
Belize;BLZ;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Belize;BLZ;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Belize;BLZ;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Belize;BLZ;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Belize;BLZ;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;87.7099990844727;83.7534027099609;85.7120971679688;85.6400985717773;84.5448989868164;82.7901992797852;..;..
Benin;BEN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2.11406472648392;2.96375291904201;4.811223315688;7.19143372144946;6.35767909791932;1.77815106030278;3.33967342629693;5.67155546944753;6.69725946087986;6.86568733525598
Benin;BEN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;5.02932;..;4.86816;4.54732;4.32113;4.35643;3.99469;4.84464;4.03814;..
Benin;BEN;GDP (current US$);NY.GDP.MKTP.CD;9535344283.47295;10693321953.6355;11141358945.1349;12517845732.2095;13284528654.0574;11388160958.249;11821066152.598;12701656930.6889;14250985958.6727;14390709094.9386
Benin;BEN;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Benin;BEN;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;91.84848;..;89.42202;92.50105;93.41012;91.69015;..;..;..;..
Benin;BEN;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Benin;BEN;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Benin;BEN;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;66.1744995117188;..;..;..;..;..;..;..;..
Bermuda;BMU;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-2.09411353414293;-3.33949441020565;-4.8345401709793;-2.51115443098975;..;..;..;..;..;..
Bermuda;BMU;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2.5852;..;..;..;1.75958;1.6986;..;1.50039;..;..
Bermuda;BMU;GDP (current US$);NY.GDP.MKTP.CD;5744414000;5550771000;5537537000;5573710000;..;..;..;..;..;..
Bermuda;BMU;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;28.32615;..;..;..;..;..;31.10838;..;..;..
Bermuda;BMU;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;98.53228;..;..;..;..
Bermuda;BMU;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;8.04545;..;..;..;..;..;9.99147;..;..;..
Bermuda;BMU;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;0.76166;..;..;..;..;..;1.27531;..;..;..
Bermuda;BMU;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Bhutan;BTN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;11.9458959983757;7.98261704055791;5.11840085800534;2.11997263298215;5.77649568013724;6.64223210535566;8.1270335383894;4.65183467529606;3.02764071925384;..
Bhutan;BTN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;4.02447;4.65258;..;5.58966;5.90333;7.32193;6.80249;7.02813;6.64043;..
Bhutan;BTN;GDP (current US$);NY.GDP.MKTP.CD;1547991317.81183;1777101316.67756;1781281281.57912;1756215665.09323;1907090813.45907;2003598212.99135;2158972129.00307;2450364928.07302;2446674102.01858;..
Bhutan;BTN;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;4.54776;..;..;..;..;..;..;..
Bhutan;BTN;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;85.99127;..;..;..;..
Bhutan;BTN;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;0.74579;..;..;..;..;..;..;..
Bhutan;BTN;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;0.0839;..;..;..;..;..;..;..
Bhutan;BTN;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Bolivia;BOL;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4.12671936920815;5.20409594656597;5.12227466098376;6.79601170559745;5.46056715368503;4.85718801458208;4.26392185377313;4.19520701912501;4.22362276931993;2.21670710143222
Bolivia;BOL;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Bolivia;BOL;GDP (current US$);NY.GDP.MKTP.CD;19649631450.6819;23963033588.0063;27084497539.7974;30659338784.3705;32996188133.1404;33000198263.3864;33941126193.9219;37508642112.8799;40287647901.5919;40895322865.4124
Bolivia;BOL;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;19.63118;..;..;..;..
Bolivia;BOL;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Bolivia;BOL;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;1.79474;..;..;1.72429;..;..;..;..
Bolivia;BOL;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;0.2865;..;..;0.21664;..;..;..;..
Bolivia;BOL;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;81.5279006958008;85.513801574707;81.7247009277344;81.9526977539063;80.0559997558594;78.0964965820313;77.8863983154297;79.4982986450195;..
Bosnia and Herzegovina;BIH;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;0.767250351348665;0.908241482463865;-0.699614302351236;2.35103569521404;1.14803202141205;3.08822714327496;3.14565228865749;2.11846162295903;3.71625074935496;2.58262786645444
Bosnia and Herzegovina;BIH;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Bosnia and Herzegovina;BIH;GDP (current US$);NY.GDP.MKTP.CD;17176781336.7644;18644723860.9709;17226849297.07;18178503835.4491;18558343508.3435;16211541253.1897;16913330693.9653;18080118128.3854;20183498491.2492;20047848434.5487
Bosnia and Herzegovina;BIH;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;7.82537;7.54916;8.37728;..;..;..
Bosnia and Herzegovina;BIH;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Bosnia and Herzegovina;BIH;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;0.82449;1.67554;..;..;..
Bosnia and Herzegovina;BIH;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;0.55049;0.09836;0.16581;..;..;..
Bosnia and Herzegovina;BIH;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;79.7445983886719;83.706901550293;79.7578964233398;81.24169921875;81.3845977783203;78.9577026367188;78.9216995239258;77.4756011962891;76.5640029907227;74.5967025756836
Botswana;BWA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;8.56363174773267;6.04831636706808;4.45616721309787;11.3434242527752;4.1492898931352;-1.69796561588223;4.30373745681474;2.90400634981967;4.47882348357265;2.96613593278983
Botswana;BWA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Botswana;BWA;GDP (current US$);NY.GDP.MKTP.CD;12786654365.8738;15351972229.5341;14420393563.5442;14901750764.9811;16250750259.0212;14420604205.7459;15646316818.3319;17405538618.3969;18663264705.8824;18340510789.4272
Botswana;BWA;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Botswana;BWA;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Botswana;BWA;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Botswana;BWA;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Botswana;BWA;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;72.4400024414063;..;..;..;..;..;..;..;..;..
Brazil;BRA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7.52822583005563;3.97442540583816;1.92115031836302;3.00484630505706;0.503955740242247;-3.54576339269425;-3.27591690782192;1.32286905404399;1.31722399870793;1.13658557200958
Brazil;BRA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;5.6488;5.73741;5.8551;5.83885;5.94848;6.24106;..;..;..;..
Brazil;BRA;GDP (current US$);NY.GDP.MKTP.CD;2208871646202.82;2616200980392.16;2465188674415.03;2472806919901.67;2455993625159.37;1802214373741.32;1795700168991.49;2062831045935.95;1885482534238.33;1839758040765.62
Brazil;BRA;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;15.34518;15.73458;16.54339;..
Brazil;BRA;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;92.75148;93.88415;92.01461;93.76229;93.4343;96.05126;96.63199;..;..;..
Brazil;BRA;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;0.7649;0.80658;0.95795;..
Brazil;BRA;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;0.20434;0.21736;0.25762;..
Brazil;BRA;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;82.6673965454102;81.5942001342773;81.2613983154297;82.4842987060547;81.3638000488281;81.660400390625;81.5893020629883;81.1241989135742;81.3693008422852
British Virgin Islands;VGB;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..
British Virgin Islands;VGB;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;3.817;..;..;..;..;5.13479;..;2.35899;..;..
British Virgin Islands;VGB;GDP (current US$);NY.GDP.MKTP.CD;..;..;..;..;..;..;..;..;..;..
British Virgin Islands;VGB;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
British Virgin Islands;VGB;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
British Virgin Islands;VGB;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
British Virgin Islands;VGB;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
British Virgin Islands;VGB;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Brunei Darussalam;BRN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2.59896574643226;3.74531835205994;0.912841670964411;-2.12602851740175;-2.50835256222284;-0.392383487933557;-2.47791797864822;1.32860255161715;0.0522377907767719;3.86910980288788
Brunei Darussalam;BRN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;2.04661;3.3221;2.88959;..;3.35319;..;4.42541;..;..;..
Brunei Darussalam;BRN;GDP (current US$);NY.GDP.MKTP.CD;13707370737.0737;18525319977.7407;19047940300.0687;18093829923.2737;17098342541.4365;12930394937.8137;11400854267.7188;12128104859.1498;13567351175.0315;13469422941.3919
Brunei Darussalam;BRN;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Brunei Darussalam;BRN;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;96.76885;..;..;..
Brunei Darussalam;BRN;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Brunei Darussalam;BRN;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Brunei Darussalam;BRN;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;85.4850997924805;..;..;81.9114990234375;84.1206970214844;81.3780975341797
Bulgaria;BGR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;0.569823564525194;2.35098045583469;0.360583188287578;0.318735761322571;1.89454714241928;3.98952626923408;3.81153782976097;3.50660477401181;3.08418980095941;3.3716155456754
Bulgaria;BGR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;3.86346;3.56303;3.50203;4.07685;..;..;..;..;..;..
Bulgaria;BGR;GDP (current US$);NY.GDP.MKTP.CD;50363282117.233;57363610380.3768;54013812089.3561;55591336862.1064;56883172568.1726;50630703922.0132;53785050339.3665;58950125036.0127;66200847917.924;67927179736.6915
Bulgaria;BGR;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;20.71765;20.80996;21.51112;22.91971;24.06306;24.47098;24.62815;..;..;..
Bulgaria;BGR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;94.9313;95.22863;94.13839;92.69834;..;..;..;..;..;..
Bulgaria;BGR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Bulgaria;BGR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Bulgaria;BGR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;74.6009979248047;73.2379989624023;73.3283004760742;73.4945983886719;73.5940017700195;74.2789001464844;73.7485961914063;74.5203018188477;74.2959976196289;75.7173004150391
Burkina Faso;BFA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;8.44628157682938;6.62256261237535;6.45267238090545;5.79260559190561;4.32684561321506;3.91255719996406;5.95869171935315;6.15710463017187;6.81961748015405;5.68859898588265
Burkina Faso;BFA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;3.93896;4.48326;4.05353;4.59384;4.55994;4.16607;..;6.42744;6.03609;..
Burkina Faso;BFA;GDP (current US$);NY.GDP.MKTP.CD;10109618964.2848;12080296644.0643;12561016091.4673;13444301139.1384;13943016923.9017;11832159275.603;12822558021.8952;14169905602.3981;16199434624.5768;15745810234.6602
Burkina Faso;BFA;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;0;..;..;..;..;..
Burkina Faso;BFA;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Burkina Faso;BFA;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;0;..;..;..;..;..
Burkina Faso;BFA;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;0;..;..;..;..;..
Burkina Faso;BFA;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;58.2163009643555;..;..;..;71.1108016967773;..
Burundi;BDI;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;5.12416330338039;4.03260249625296;4.44670822214543;4.9241952612883;4.24065164368079;-3.9000030859375;-0.600020000546493;0.500009998779461;1.60993308234522;1.84247667669986
Burundi;BDI;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;6.77525;6.31925;6.16786;5.99536;6.78452;6.37054;4.69272;4.76183;5.01084;..
Burundi;BDI;GDP (current US$);NY.GDP.MKTP.CD;2032135246.50004;2235820867.82743;2333308099.46249;2451625332.74584;2705783272.07443;3104394858.11518;2959640987.29943;3172292379.36329;3036931818.18182;3012334881.64057
Burundi;BDI;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;0.8055;..;..;..;..;..
Burundi;BDI;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;92.14296;95.61134;98.09078;..;..;..;..;..;..;..
Burundi;BDI;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;0.15567;..;..;..;..;..
Burundi;BDI;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
