Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Argentina,ARG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,4.80000019073486,6,6.59999990463257,5.59999990463257,3.40000009536743,2.29999995231628,4.5,2.79999995231628,2.79999995231628,2,2.29999995231628,4.5,4.73000001907349,4.17000007629395,3.53999996185303,5.30000019073486,4.40000009536743,5.30000019073486,6,7.30000019073486,7.05999994277954,5.44000005722046,6.3600001335144,10.1000003814697,11.7600002288818,18.7999992370605,17.1100006103516,14.8199996948242,12.6499996185303,14.0500001907349,15,17.3199996948242,19.5900001525879,15.3599996566772,13.5221004486084,11.5059003829956,10.0775003433228,8.47000026702881,7.83739995956421,8.64529991149902,7.71390008926392,7.17950010299683,7.21659994125366,7.09959983825684,7.26760005950928,..,..,8.34739971160889,9.22049999237061,9.84270000457764
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-11.6999984849208,-41.8000027447203,-8.79999879416201,5.40000278277397,6.89999841553939,5.86540075090558,3.32107969826872,7.29999998931321,3.30000000199063,5.89999999999988,9.59999999999989,13.2,14.0000000000001,10.4999999999999,13.9,13.2,13.7000000000002,6.89999999999998,-14.1000000000001,2.20000000000017,4.69999999999983,7.20000000000003,3.3,3.60000000000001,3.20000000000005,0.200000000000003,7.49999999999989,5.2,7.59999999999998
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2256838858.42714,2068526521.90299,1272577456.12712,1201313201.01272,1315158670.28285,1468317350.06841,1596968913.27897,1639492424.36472,1893726437.26462,1845482181.44801,1911563665.39006,2118467913.37873,2376335048.39976,2807061008.69084,3576615240.41616,4900469950.09033,6384451606.1421,9206301700.39619,11662040713.8753,8647936747.98704,9260284937.79782,10142111334.4961,10619320048.5857,11121465767.4067,11609512939.7543,10553337672.9872,10546135160.031,11527458565.7334,12457941907.0333,13672802157.8324
Armenia,ARM,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.2202987670898,70.4998016357422,60.8124008178711,71.5081024169922,69.1136016845703,64.9845962524414,70.3220977783203,74.5145034790039,76.8643035888672,74.6239013671875,73.609001159668,74.0613021850586,..
Armenia,ARM,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1422950,1405666,1375031,1336754,1298639,1266047,1245939,1233426,1226818,1222890,1219082,1221450,1222954,1224345,1227033,1231694,1234371,1238954,1243022,1253006,1310196,1341719,1351021,1360350,1348081,1334775,1310061,1303653,1303093,1303565
Armenia,ARM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.0799999237061,18.7870998382568,18.7147006988525,19.9839000701904,20.0301990509033,18.6096000671387,16.7831001281738,17.4705009460449,17.5289001464844,16.815299987793,17.8169994354248,20.959400177002,..
Armenia,ARM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.79999995231628,5.30000019073486,6.59999990463257,6.69999980926514,9.30000019073486,10.8000001907349,9.39999961853027,11.1999998092651,..,..,..,..,..,..,..,9.81229972839355,22.9738006591797,18.43630027771,19.007999420166,18.4428997039795,17.3013000488281,16.1788997650146,17.4985008239746,18.2609996795654,17.6172008514404,17.7045001983643,18.9659004211426,..
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.078431372549,18.6486486486487,12.129840546697,3.96140172676485,7.96287249633609,5.88235294117648,7.30769230769231,8.20390282755874,2.54714390872286,1.18578817164948,7.04687397800629,1.99198585247487,1.23804210577066,7.61658819396467,-2.97125672435799,-3.2736464106481,1.97554726158631,7.91156346581525,1.21434934877203,1.05060752796375,1.80022597148812,-0.0907080463222769,-10.5197485358487,-3.68502938723299,3.44605475040258,-1.36986301369863,4.19823232323233,0.299999999999983,5.70000087589398,2.09999958566985,1.9999991044233,..,..
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,405463417.11746,487602457.746416,596423607.114715,695304363.031101,764887117.194486,872138715.083799,958463184.357542,1082979720.67039,1245688268.15642,1320474860.3352,1379960893.85475,1531944134.07821,1665100558.65922,1722798882.68156,1873452513.96648,1920111731.84358,1941340782.12291,2021229050.27933,2228491620.11173,2330726256.98324,2424581005.58659,2615083798.88268,2745251396.64804,2498882681.56425,2390502793.29609,2549720670.39106,2534636871.50838,2701675977.65363,2765363128.49162,2919553072.6257,2965921787.7095,3056424581.00559,..,..
Aruba,ABW,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.07999992370605,..,..,6.44999980926514,..,..,7.44999980926514,..,..,6.92000007629395,6.90000009536743,..,..,..,..,..,5.71000003814697,..,..,10.6000003814697,8.89999961853027,..,..,..,..,..,..,..,..
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.485789429032,1.29590608067429,6.21461791058083,6.97853350773255,5.98356261115181,2.38254609165584,6.30251721073168,5.09588078246428,7.04423241840924,7.17220703641655,4.00372351928991,3.91265629379166,2.61339388837773,4.10355221488801,1.34997281728944,2.58763920112666,3.59750974774349,0.896784694168801,4.04350392041144,3.03406821566392,3.3379589496938,3.32840049046553,-2.22045813521454,4.58126949106862,5.24924090486381,4.03724724432439,2.55328541629207,5.74072859859231,3.8647095536645,3.57061742142551,-0.397231658736658,0.41252910915604,4.02940866924268,3.98269524456455,3.8360591178651,3.87861846178214,3.96649664429529,4.57669378261247,5.07358525786199,3.93309702604363,1.93088254446003,4.00137703160961,2.9859404859405,4.05555187381954,3.20416012202685,2.7945833156557,3.84430955287924,3.65791265061549,1.93692176952554,2.06746567730687,2.46278617259068,3.91816177220686,2.58487511083116,2.5331154467595,2.1926400283338,2.77065669252896,2.36761725296472,2.94033358170461,1.89682574004799
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,18577668271.9229,19652816664.8001,19892485160.7123,21507447642.5132,23764139321.3126,25936835031.9185,27268451114.3465,30397580916.116,32665472057.3412,36628961809.8331,41271138985.3287,45149512823.3845,51967289719.6262,63737347853.9398,88831245394.252,97170558514.2701,104921215177.108,110201881165.405,118338596886.984,134712029989.776,149774930362.117,176642284918.147,193770274743.462,177030416471.689,193242166274.226,180234716575.899,182036933407.946,189060349391.212,235659196740.396,299267974920.609,310777222008.465,325310415195.04,324878874105.975,311544406970.208,322211691456.244,367216364716.365,400302731411.229,434568007512.913,398899138574.239,388608221581.652,415222633925.768,378376086723.194,394648911678.526,466488060570.763,612490396927.017,693407758231.845,746054207846.661,853099630996.31,1053995523724.26,927805183330.879,1146138465603.81,1396649906339.35,1546151783872.96,1576184467015.49,1467483705131.74,1351693984524.5,1208846993739.99,1330135756844.41,1433904348500.12,1392680589329.14
Australia,AUS,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.7200012207031,86.3300018310547,86.6399993896484,86.8600006103516,82.5800018310547,..,..,..,..,..,..
Australia,AUS,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8498895,8543473,8617736,8652449,8821491,9026446,9155096,9221985,9323232,9417078,9603309,9790082,9946953,10127333,10247722,10557407,10803715,10974112,11266230,11503673,11702473,11870404,12032218,12206719,12350344,12585539,12742247,12989073,13254463,13414956
Australia,AUS,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.44000005722046,..,4.07999992370605,3.63000011444092,..,3.65000009536743,3.35999989509583,3.46000003814697,3.59999990463257,3.25,3.01999998092651,2.30999994277954,2.36999988555908,2.47000002861023,3.65000009536743,3.01999998092651,3.16000008583069,3.02999997138977,3.42000007629395,..,..,..,..,..,..
Australia,AUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.26490020751953,6.10519981384277,5.78359985351563,7.16260004043579,9.96140003204346,8.98680019378662,8.25809955596924,8.08059978485107,8.10639953613281,7.22580003738403,6.17500019073486,6.92600011825562,9.57919979095459,10.7287998199463,10.87380027771,9.71870040893555,8.46930027008057,8.50619983673096,8.3621997833252,7.67560005187988,6.87230014801025,6.28259992599487,6.74230003356934,6.36759996414185,5.92869997024536,5.394700050354,5.03249979019165,4.78229999542236,4.3769998550415,4.23420000076294,5.56069993972778,5.21129989624023,5.08109998703003,5.22359991073608,5.66200017929077,6.07679986953735,6.05420017242432,5.70989990234375,5.59110021591187,5.29829978942871,5.16279983520508
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.53797931684528,2.64867511295262,4.13826758157036,6.12435373762843,3.48017491799556,5.64286141093278,3.0080477977549,4.47231278246065,6.27586716607024,6.32114254507779,5.11496867127748,6.20786093023295,4.89043547139374,3.94213814114046,-0.36373570356109,4.57844537493344,5.07998080157401,-0.210653510515499,5.35669983191629,1.73148541873233,-0.144294460384657,2.0112543592022,2.97308798050202,0.0512752572163322,2.4986784919999,2.30139277876287,1.35716801466445,3.29588021671918,3.88707476589489,4.34564154381593,3.44162744917193,2.09352470997408,0.526809466130729,2.40211876560241,2.66798366152948,2.34953385169727,2.09359938952392,3.58142581460447,3.55633124664169,3.37572214708479,1.26716818922992,1.65155392186669,0.941470920725337,2.73512022241023,2.24406532463878,3.45404183614122,3.72741530093519,1.4604236757386,-3.76457817791677,1.83709367680054,2.92279728368581,0.680445576816723,0.0255047121972183,0.661272848852605,1.01450158590511,2.08260842829317,2.47644392123686,2.41976363780752,1.61295932765668
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,6592693841.18495,7311749633.36229,7756110210.11966,8374175257.73075,9169983885.71185,9994070615.85997,10887682273.1014,11579431668.9165,12440625312.8685,13582798556.2404,15373005768.7219,17858485956.6031,22059612417.4058,29515467987.912,35189299985.2768,40059206763.056,42959976068.1138,51545759220.7143,62052258694.2102,73937296654.6577,82058912465.4329,71034228097.4598,71275287327.5793,72121016623.2572,67985345161.9558,69386774474.5943,99036165209.5539,124168442860.253,133339397080.129,133105805928.237,166463386663.439,173794177725.398,195078126346.106,190379720927.481,203535242741.838,241038283062.645,237250948791.266,212790348404.555,218259904401.956,217185787342.851,196799778883.361,197337879194.631,213377771503.858,261695778781.038,300904221504.842,315974418604.651,335998557270.104,388691445387.353,430294287388.311,400172297860.517,391892746544.69,431120310088.82,409425234155.263,430068712971.867,441996131736.508,381817565893.574,395227684138.862,418316161095.683,455508255028.219,446314739528.47
Austria,AUT,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.1218032836914,82.4632034301758,83.6526031494141,81.3093032836914,76.2482986450195,77.6904983520508,77.8179016113281,76.5351028442383,76.5506973266602,74.5233001708984,75.9663009643555,76.3697967529297,77.2141036987305,75.5743026733398,75.8095016479492,75.245002746582,75.9107971191406,76.5962982177734,76.9093017578125,76.7985992431641,76.8852005004883,76.8841018676758,77.415901184082,76.7076034545898,76.6993026733398
Austria,AUT,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3568280,3617487,3696441,3731731,3827586,3862031,3834266,3823947,3859067,3888031,3899049,3886923,3972924,3992277,3891230,4017205,4074387,4162676,4209458,4256745,4276558,4305238,4352557,4394140,4412653,4460833,4537043,4566743,4601213,4613292
Austria,AUT,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.8400000333786,..,..,..,2.33459997177124,2.1603000164032,2.24340009689331,1.89199995994568,1.76189994812012,2.37630009651184,3.28080010414124,3.01119995117188,2.87619996070862,2.71050000190735,1.86769998073578,2.59509992599487,2.52769994735718,2.5961000919342,2.3775999546051,3.44479990005493,3.95020008087158,3.87319993972778,3.58010005950928,3.1496000289917,3.22079992294312,2.99810004234314
Austria,AUT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,2.79999995231628,2.40000009536743,1.5,1.29999995231628,1.20000004768372,1.29999995231628,2,2,1.79999995231628,2.09999990463257,2,1.89999997615814,2.05999994277954,3.34999990463257,4.1100001335144,3.79999995231628,3.59999990463257,3.11999988555908,3.78999996185303,3.54999995231628,3.14000010490417,3.25,3.42000007629395,3.58999991416931,4.25,3.53500008583069,4.34730005264282,5.28130006790161,5.14949989318848,5.5226001739502,4.69770002365112,4.68720006942749,4.00699996948242,4.84929990768433,4.77850008010864,5.83419990539551,5.62750005722046,5.24280023574829,4.85790014266968,4.12809991836548,5.30140018463135,4.82000017166138,4.56379985809326,4.86499977111816,5.33479976654053,5.61969995498657,5.72270011901855,6.01380014419556,5.49900007247925,4.84800004959106,4.48659992218018
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.700000182726626,-22.6000000456313,-23.0999993095445,-19.7000007224173,-11.7999997319416,1.29999946501567,5.8000000123296,10.0000011653707,7.39999958682311,11.0999995034959,9.90000013022203,9.43891634238625,10.2083000110732,9.25380132627771,27.9615380685244,34.4662093637953,25.4632159061216,10.5914372943933,9.36907477711533,4.78924279245965,-1.57299762108386,2.20293902267818,5.84341576237273,2.79758543403612,1.0495463680441,-3.06359845351251,0.153614646686307,1.50040170699388,2.21870427670238
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8858006035.91566,8792365810.5094,4991350457.5425,3970953395.51544,3313939553.5418,3052467522.36104,3176703092.30412,3962735257.21455,4446370371.15023,4581246713.32066,5272617196.04517,5707720390.8515,6235856819.58445,7276013031.96905,8680370408.05943,13245716099.0057,20982986344.3027,33050343782.7759,48852482960.0779,44291490420.5026,52902703376.1056,65951627200.2026,69683935845.2138,74164435946.4627,75244294275.1498,53074370486.0433,37867518957.1975,40865558912.3867,47112941176.4706,48047647058.8235
Azerbaijan,AZE,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2897192,2936261,3013834,3103070,3188705,3258293,3305940,3348852,3389934,3439523,3498495,3567682,3637708,3711398,3794531,3888448,3978806,4076982,4218516,4358559,4454609,4543044,4627397,4702693,4791071,4875807,4969726,5033862,5091052,5103137
Azerbaijan,AZE,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.36999988555908,3.66000008583069,6.8899998664856,7.40000009536743,6.51000022888184,5.78999996185303,..,..,..,..,..,..,..
Azerbaijan,AZE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.109999999403954,0.170000001788139,0.519999980926514,0.649999976158142,0.800000011920929,0.899999976158142,1.02999997138977,1.12999999523163,16.25,11.7799997329712,10.9099998474121,10.039999961853,9.17000007629395,7.98999977111816,7.26000022888184,6.61999988555908,6.32999992370605,5.8600001335144,5.73999977111816,5.63000011444092,5.42000007629395,5.19000005722046,4.96999979019165,4.90999984741211,4.96000003814697,5,5,4.90000009536743,..
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,10.667097429183,10.4519718906977,10.5240552039871,10.5015672018342,10.4255964880826,9.07192871148783,9.59811386676543,8.42176356379977,8.98166257813466,-5.64964951931603,1.62650874074382,-3.49733593336917,7.56756882392729,-16.7542290749631,-14.8031263125012,5.18518497170828,9.15492921913119,14.1795201387171,26.139295769424,6.49528192139532,-9.22640507988642,6.69889775608125,3.59705186796602,14.1711486244798,4.82918011397484,1.79700022744103,2.9845193449047,2.30970766083306,6.72732979931727,-1.59624908649559,-4.18178478140044,-3.82558196958196,0.307806291443185,3.14891561997803,4.37875209047472,4.22353042530399,2.06223963422254,4.71648221554824,7.14411475804808,4.14924301720671,2.62568405842836,2.70456161502959,-1.26472077068983,0.882839929779749,3.39535559727943,2.51684911910279,1.44654463506183,-2.32396697254454,-4.17526040073236,1.53877740677106,0.6128974521461,3.0868791768835,-2.95209560730262,0.736540805302539,0.597576299988447,0.446254967609775,0.0666644634030007,1.56575993568239,1.79925562139633
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,169803921.568627,190098039.215686,212254901.960784,237745098.039216,266666666.666667,300392156.862745,340000000,390196078.431373,444901960.784314,528137254.901961,538423153.692615,573400000,590900000,670900000,632400000,596200000,642100000,713000000,832400000,1139800100,1335300000,1426500000,1578300000,1732800000,2041100000,2320699900,2472500000,2713999900,2817900000,3062000000,3166000000,3111160000,3109000000,3092000000,3259000000,3429000000,3609000000,6332360000,6833220000,7683870000,8076470000,8317830000,8881160000,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10562700000,10913300000,11752300000,11938400000,12150400000,12424500000,12827000000
